Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-14,2021,12,14,,1.4,,-4.8,,-1.7,,19.7,,0.0,,0.0,,3.2,,3.2,,1.0,E,32.0,,63.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-15,2021,12,15,,-3.7,,-7.0,,-5.4,,23.4,,0.0,,0.0,,0.8,,0.4,,3.0,,32.0,,79.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-16,2021,12,16,,-6.5,,-12.4,,-9.5,,27.5,,0.0,,0.0,,0.0,,0.0,,3.0,,32.0,,47.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-17,2021,12,17,,3.3,,-11.1,,-3.9,,21.9,,0.0,,7.2,,6.6,,17.6,,3.0,,17.0,,92.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-18,2021,12,18,,1.4,,-4.9,,-1.8,,19.8,,0.0,,3.7,,0.2,,3.7,,7.0,,31.0,,84.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-19,2021,12,19,,-4.8,,-8.1,,-6.5,,24.5,,0.0,,0.0,,0.0,,0.0,,8.0,,31.0,,73.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-20,2021,12,20,,-4.7,,-8.7,,-6.7,,24.7,,0.0,,0.0,,0.0,T,0.0,T,8.0,,32.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-21,2021,12,21,,0.6,,-8.6,,-4.0,,22.0,,0.0,,0.0,,1.4,,0.6,,7.0,,30.0,,75.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-22,2021,12,22,,-1.4,,-6.8,,-4.1,,22.1,,0.0,,0.0,T,0.0,,0.0,T,8.0,,15.0,,58.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-23,2021,12,23,,4.8,,-3.1,,0.9,,17.1,,0.0,,24.4,,1.0,,25.4,,7.0,,28.0,,84.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-24,2021,12,24,,-2.3,,-5.4,,-3.9,,21.9,,0.0,,0.0,,5.0,,4.0,,9.0,,26.0,,89.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-25,2021,12,25,,-2.0,,-5.6,,-3.8,,21.8,,0.0,,0.4,,4.0,,3.2,,9.0,,35.0,,58.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-26,2021,12,26,,-0.1,,-4.0,,-2.1,,20.1,,0.0,,0.0,,1.0,,0.8,,7.0,,34.0,,46.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-27,2021,12,27,,1.5,,-0.9,,0.3,,17.7,,0.0,,6.4,,3.2,,10.6,,3.0,,1.0,,76.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-28,2021,12,28,,0.9,,-0.6,,0.2,,17.8,,0.0,,0.4,,5.0,,7.4,,4.0,,35.0,,73.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-29,2021,12,29,,0.9,,0.2,,0.6,,17.4,,0.0,,0.0,,1.0,,0.8,,8.0,,36.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-30,2021,12,30,,0.9,,-2.9,,-1.0,,19.0,,0.0,,0.4,,0.8,,1.2,,7.0,,1.0,,46.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2021-12-31,2021,12,31,,-2.2,,-4.5,,-3.4,,21.4,,0.0,,0.0,,0.0,,0.0,,6.0,,35.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-01,2024,1,1,,-0.7,,-5.7,,-3.2,,21.2,,0.0,,0.0,,0.0,T,0.0,T,4.0,,31.0,,49.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-02,2024,1,2,,-1.9,,-8.4,,-5.2,,23.2,,0.0,,0.0,,0.0,T,0.0,T,4.0,,27.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-03,2024,1,3,,0.8,,-1.9,,-0.6,,18.6,,0.0,,0.0,,0.0,T,0.0,T,4.0,,26.0,,37.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-04,2024,1,4,,-0.8,,-2.0,,-1.4,,19.4,,0.0,,1.0,,1.2,,1.8,,4.0,,1.0,,49.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-05,2024,1,5,,-1.8,,-5.3,,-3.6,,21.6,,0.0,,0.0,,23.2,,17.2,,9.0,,33.0,,87.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-06,2024,1,6,,-3.2,,-12.9,,-8.1,,26.1,,0.0,,0.0,,1.4,,0.6,,29.0,,34.0,,89.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-07,2024,1,7,,-5.6,,-12.5,,-9.1,,27.1,,0.0,,0.0,T,0.0,,0.0,T,28.0,,29.0,,93.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-08,2024,1,8,,-2.3,,-6.7,,-4.5,,22.5,,0.0,,0.2,,0.0,T,0.2,,28.0,,34.0,,66.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-09,2024,1,9,,-4.1,,-8.9,,-6.5,,24.5,,0.0,,0.0,,0.0,T,0.0,T,24.0,,34.0,,64.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-10,2024,1,10,,-3.1,,-9.0,,-6.1,,24.1,,0.0,,0.0,,2.2,,1.6,,24.0,,16.0,,73.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-11,2024,1,11,,2.4,,-3.4,,-0.5,,18.5,,0.0,,0.6,,1.2,,1.2,,24.0,,15.0,,90.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-12,2024,1,12,,4.5,,-3.6,,0.5,,17.5,,0.0,,0.0,T,0.0,,0.0,T,19.0,,22.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-13,2024,1,13,,-1.4,,-4.6,,-3.0,,21.0,,0.0,,0.0,,0.6,,0.2,,11.0,,31.0,,33.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-14,2024,1,14,,1.1,,-3.6,,-1.3,,19.3,,0.0,,1.4,,0.5,,1.6,,13.0,,18.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-15,2024,1,15,,2.9,,-2.8,,0.1,,17.9,,0.0,,0.0,,0.0,T,0.0,T,11.0,,28.0,,62.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-16,2024,1,16,,-2.7,,-8.9,,-5.8,,23.8,,0.0,,0.0,,0.0,T,0.0,T,10.0,,29.0,,55.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-17,2024,1,17,,7.1,,-6.2,,0.5,,17.5,,0.0,,10.2,,3.4,,12.8,,10.0,,29.0,,91.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-18,2024,1,18,,-2.2,,-6.5,,-4.4,,22.4,,0.0,,0.0,,11.0,,6.6,,6.0,,28.0,,96.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-19,2024,1,19,,-3.5,,-6.2,,-4.9,,22.9,,0.0,,0.0,,0.0,T,0.0,T,16.0,,28.0,,102.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-20,2024,1,20,,-2.6,,-6.0,,-4.3,,22.3,,0.0,,0.0,,0.6,,0.4,,12.0,,6.0,,37.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-21,2024,1,21,,0.2,,-5.8,,-2.8,,20.8,,0.0,,0.0,,0.0,T,0.0,T,14.0,,5.0,,51.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-22,2024,1,22,,-1.1,,-4.9,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,14.0,,29.0,,71.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-23,2024,1,23,,-0.9,,-15.1,,-8.0,,26.0,,0.0,,0.0,,5.8,,4.0,,16.0,,32.0,,82.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-24,2024,1,24,,-5.8,,-16.2,,-11.0,,29.0,,0.0,,0.0,,0.0,,0.0,,18.0,,32.0,,79.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-25,2024,1,25,,-0.4,,-7.7,,-4.1,,22.1,,0.0,,0.0,,3.8,,2.8,,17.0,,26.0,,88.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-26,2024,1,26,,-6.0,,-8.9,,-7.5,,25.5,,0.0,,0.0,,0.0,T,0.0,T,19.0,,34.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-27,2024,1,27,,-2.6,,-9.5,,-6.1,,24.1,,0.0,,0.0,,0.0,,0.0,,15.0,,31.0,,40.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-28,2024,1,28,,-1.2,,-6.5,,-3.9,,21.9,,0.0,,0.0,,0.0,T,0.0,T,15.0,,29.0,,60.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-29,2024,1,29,,-2.1,,-7.0,,-4.6,,22.6,,0.0,,0.0,,19.8,,18.0,,15.0,,4.0,,75.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-30,2024,1,30,,-5.8,,-8.0,,-6.9,,24.9,,0.0,,0.0,,0.2,,0.0,T,28.0,,3.0,,68.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-01-31,2024,1,31,,-5.2,,-11.6,,-8.4,,26.4,,0.0,,0.0,,0.0,,0.0,,34.0,,28.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-01,2024,2,1,,-2.6,,-8.9,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,34.0,,28.0,,54.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-02,2024,2,2,,-1.5,,-3.9,,-2.7,,20.7,,0.0,,0.0,,0.0,,0.0,,33.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-03,2024,2,3,,-1.5,,-3.3,,-2.4,,20.4,,0.0,,0.0,,0.0,T,0.0,T,46.0,,7.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-04,2024,2,4,,1.2,,-1.6,,-0.2,,18.2,,0.0,,30.8,,3.0,,33.8,,24.0,,9.0,,68.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-05,2024,2,5,,0.7,,-0.1,,0.3,,17.7,,0.0,,10.6,,0.0,T,10.6,,18.0,,5.0,,58.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-06,2024,2,6,,0.9,,-1.8,,-0.5,,18.5,,0.0,,13.8,,2.6,,16.0,,13.0,,5.0,,93.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-07,2024,2,7,,-0.9,,-3.2,,-2.1,,20.1,,0.0,,0.0,,0.0,T,0.0,T,14.0,,1.0,,62.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-08,2024,2,8,,-1.2,,-3.1,,-2.2,,20.2,,0.0,,0.0,,0.0,T,0.0,T,13.0,,5.0,,44.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-09,2024,2,9,,-1.0,,-4.8,,-2.9,,20.9,,0.0,,0.0,,0.4,,0.4,,13.0,,4.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-10,2024,2,10,,-1.7,,-5.0,,-3.4,,21.4,,0.0,,0.0,,0.0,T,0.0,T,13.0,,27.0,,43.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-11,2024,2,11,,3.5,,-4.3,,-0.4,,18.4,,0.0,,0.0,,0.0,,0.0,,13.0,,27.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-12,2024,2,12,,1.6,,-0.8,,0.4,,17.6,,0.0,,0.0,,0.0,T,0.0,T,12.0,,27.0,,40.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-13,2024,2,13,,-0.2,,-2.2,,-1.2,,19.2,,0.0,,0.0,,0.0,T,0.0,T,11.0,,30.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-14,2024,2,14,,-0.3,,-2.8,,-1.6,,19.6,,0.0,,0.0,,26.6,,18.8,,16.0,,3.0,,85.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-15,2024,2,15,,-0.1,,-0.3,,-0.2,,18.2,,0.0,,0.8,,17.6,,17.2,,41.0,,34.0,,77.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-16,2024,2,16,,-0.2,,-3.7,,-2.0,,20.0,,0.0,,0.0,,0.4,,0.2,,54.0,,32.0,,78.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-17,2024,2,17,,-2.9,,-6.5,,-4.7,,22.7,,0.0,,0.0,T,0.0,,0.0,T,53.0,,29.0,,77.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-18,2024,2,18,,-2.6,,-6.4,,-4.5,,22.5,,0.0,,0.0,,19.4,,9.6,,63.0,,30.0,,88.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-19,2024,2,19,,-2.4,,-7.3,,-4.9,,22.9,,0.0,,0.2,,9.8,,6.4,,72.0,,28.0,,72.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-20,2024,2,20,,-3.9,,-10.0,,-7.0,,25.0,,0.0,,0.0,,0.4,,0.2,,82.0,,28.0,,81.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-21,2024,2,21,,-6.8,,-11.8,,-9.3,,27.3,,0.0,,0.0,,0.0,,0.0,,82.0,,29.0,,78.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-22,2024,2,22,,-0.4,,-11.7,,-6.1,,24.1,,0.0,,9.4,,0.0,,9.4,,82.0,,13.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-23,2024,2,23,,0.9,,-2.8,,-1.0,,19.0,,0.0,,7.8,,0.0,,7.8,,65.0,,29.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-24,2024,2,24,,5.0,,-3.4,,0.8,,17.2,,0.0,,2.0,,0.0,,2.0,,60.0,,21.0,,95.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-25,2024,2,25,,6.7,,-7.6,,-0.5,,18.5,,0.0,,1.2,,0.0,T,1.2,,53.0,,22.0,,67.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-26,2024,2,26,,-3.8,,-8.7,,-6.3,,24.3,,0.0,,0.0,,11.6,,8.4,,47.0,,27.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-27,2024,2,27,,1.6,,-6.1,,-2.3,,20.3,,0.0,,0.0,,0.0,T,0.0,T,58.0,,29.0,,58.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-28,2024,2,28,,8.1,,-1.9,,3.1,,14.9,,0.0,,0.4,,0.0,,0.4,,65.0,,21.0,,58.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-02-29,2024,2,29,,8.5,,-1.3,,3.6,,14.4,,0.0,,9.8,,0.0,T,9.8,,28.0,,20.0,,62.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-01,2024,3,1,,-0.9,,-9.1,,-5.0,,23.0,,0.0,,0.0,,13.0,,7.8,,15.0,,29.0,,75.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-02,2024,3,2,,-2.2,,-9.1,,-5.7,,23.7,,0.0,,0.0,,2.0,,1.2,,29.0,,29.0,,65.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-03,2024,3,3,,4.0,,-3.9,,0.1,,17.9,,0.0,,7.8,,0.0,,7.8,,27.0,,27.0,,66.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-04,2024,3,4,,2.6,,-7.9,,-2.7,,20.7,,0.0,,3.0,,2.4,,4.6,,6.0,,2.0,,57.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-05,2024,3,5,,3.1,,-9.1,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,6.0,,28.0,,57.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-06,2024,3,6,,4.9,,-1.2,,1.9,,16.1,,0.0,,8.0,,0.0,,8.0,,5.0,,27.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-07,2024,3,7,,2.3,,-4.4,,-1.1,,19.1,,0.0,,0.0,,10.8,,9.8,,3.0,,10.0,,57.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-08,2024,3,8,,-1.6,,-4.1,,-2.9,,20.9,,0.0,,0.0,,53.0,,53.6,,23.0,,6.0,,72.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-09,2024,3,9,,-1.1,,-2.4,,-1.8,,19.8,,0.0,,0.0,,8.4,,5.8,,73.0,,4.0,,80.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-10,2024,3,10,,-1.3,,-3.5,,-2.4,,20.4,,0.0,,0.0,,0.0,,0.0,,75.0,,5.0,,40.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-11,2024,3,11,,2.0,,-2.4,,-0.2,,18.2,,0.0,,23.4,,0.0,T,23.4,,74.0,,12.0,,83.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-12,2024,3,12,,4.9,,-3.0,,1.0,,17.0,,0.0,,8.2,,0.0,,8.2,,50.0,,12.0,,93.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-13,2024,3,13,,3.3,,-1.9,,0.7,,17.3,,0.0,,2.8,,4.4,,6.6,,48.0,,4.0,,40.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-14,2024,3,14,,0.6,,-2.7,,-1.1,,19.1,,0.0,,0.4,,0.0,,0.4,,35.0,,3.0,,55.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-15,2024,3,15,,0.2,,-3.4,,-1.6,,19.6,,0.0,,0.0,,0.2,,0.2,,28.0,,34.0,,37.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-16,2024,3,16,,0.7,,-4.3,,-1.8,,19.8,,0.0,,0.0,,0.0,T,0.0,T,28.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-17,2024,3,17,,2.0,,-6.1,,-2.1,,20.1,,0.0,,0.0,,0.0,T,0.0,T,28.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-18,2024,3,18,,1.5,,-4.7,,-1.6,,19.6,,0.0,,0.0,,3.4,,3.2,,24.0,,15.0,,77.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-19,2024,3,19,,,M,,M,,M,,M,,M,0.6,,0.0,T,0.6,,25.0,,28.0,,60.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-20,2024,3,20,,2.6,,-2.3,,0.2,,17.8,,0.0,,0.0,,0.0,T,0.0,T,23.0,,29.0,,60.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-21,2024,3,21,,4.2,,-5.2,,-0.5,,18.5,,0.0,,12.2,,2.2,,13.2,,20.0,,19.0,,67.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-22,2024,3,22,,2.2,,-2.2,,0.0,,18.0,,0.0,,0.0,,0.2,,0.2,,18.0,,26.0,,71.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-23,2024,3,23,,-0.1,,-2.9,,-1.5,,19.5,,0.0,,0.0,,0.0,T,0.0,T,18.0,,28.0,,89.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-24,2024,3,24,,8.3,,-2.2,,3.1,,14.9,,0.0,,0.0,,0.0,T,0.0,T,18.0,,26.0,,80.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-25,2024,3,25,,-0.2,,-8.1,,-4.2,,22.2,,0.0,,0.0,,0.0,,0.0,,13.0,,32.0,,47.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-26,2024,3,26,,2.5,,-8.1,,-2.8,,20.8,,0.0,,0.0,,0.0,,0.0,,12.0,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-27,2024,3,27,,2.4,,-4.6,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,12.0,,20.0,,32.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-28,2024,3,28,,11.2,,0.3,,5.8,,12.2,,0.0,,0.0,T,0.0,,0.0,T,11.0,,27.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-29,2024,3,29,,15.1,,7.0,,11.1,,6.9,,0.0,,0.9,,0.0,,0.9,,4.0,,25.0,,52.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-30,2024,3,30,,9.3,,1.7,,5.5,,12.5,,0.0,,8.2,,0.0,,8.2,,0.0,T,20.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-03-31,2024,3,31,,5.9,,0.1,,3.0,,15.0,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,28.0,,37.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-01,2024,4,1,,3.5,,-0.6,,1.5,,16.5,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-02,2024,4,2,,2.4,,-0.9,,0.8,,17.2,,0.0,,1.6,,0.8,,3.8,,1.0,,1.0,,62.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-03,2024,4,3,,0.6,,-1.0,,-0.2,,18.2,,0.0,,0.2,,6.8,,5.6,,1.0,,36.0,,80.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-04,2024,4,4,,2.5,,-0.6,,1.0,,17.0,,0.0,,1.0,,0.0,,1.0,,1.0,,4.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-05,2024,4,5,,0.4,,-2.6,,-1.1,,19.1,,0.0,,0.4,,0.0,T,0.4,,0.0,T,7.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-06,2024,4,6,,2.9,,-1.9,,0.5,,17.5,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,8.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-07,2024,4,7,,4.0,,-0.9,,1.6,,16.4,,0.0,,0.0,,6.2,,2.0,,0.0,T,6.0,,49.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-08,2024,4,8,,-0.2,,-2.1,,-1.2,,19.2,,0.0,,0.2,,4.2,,2.0,,10.0,,3.0,,60.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-09,2024,4,9,,-0.9,,-2.3,,-1.6,,19.6,,0.0,,0.0,,3.4,,2.4,,8.0,,36.0,,68.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-10,2024,4,10,,0.9,,-3.3,,-1.2,,19.2,,0.0,,0.0,,1.0,,0.6,,8.0,,35.0,,63.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-11,2024,4,11,,6.3,,-1.5,,2.4,,15.6,,0.0,,0.0,,0.0,,0.0,,2.0,,27.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-12,2024,4,12,,9.0,,-1.6,,3.7,,14.3,,0.0,,0.0,T,0.0,,0.0,T,0.0,T,27.0,,61.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-13,2024,4,13,,15.9,,7.4,,11.7,,6.3,,0.0,,1.2,,0.0,,1.2,,0.0,T,24.0,,62.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-14,2024,4,14,,14.9,,6.7,,10.8,,7.2,,0.0,,4.6,,0.0,,4.6,,0.0,T,20.0,,81.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-15,2024,4,15,,12.8,,4.8,,8.8,,9.2,,0.0,,2.0,,0.0,,2.0,,,,20.0,,60.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-16,2024,4,16,,12.9,,5.1,,9.0,,9.0,,0.0,,6.8,,0.0,,6.8,,,,24.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-17,2024,4,17,,10.2,,0.8,,5.5,,12.5,,0.0,,6.2,,0.0,,6.2,,,,23.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-18,2024,4,18,,2.1,,-0.8,,0.7,,17.3,,0.0,,25.0,,0.0,,25.0,,,,2.0,,81.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-19,2024,4,19,,1.9,,-3.4,,-0.8,,18.8,,0.0,,11.2,,0.0,,11.2,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-20,2024,4,20,,5.7,,-3.9,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,,,,7.0,,47.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-21,2024,4,21,,7.0,,-1.2,,2.9,,15.1,,0.0,,3.2,,0.0,,3.2,,,,6.0,,68.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-22,2024,4,22,,13.2,,0.6,,6.9,,11.1,,0.0,,0.0,,0.0,,0.0,,,,27.0,,43.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-23,2024,4,23,,7.9,,-0.8,,3.6,,14.4,,0.0,,0.0,,0.0,,0.0,,,,27.0,,64.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-24,2024,4,24,,11.3,,0.2,,5.8,,12.2,,0.0,,7.2,,0.0,,7.2,,,,19.0,,62.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-25,2024,4,25,,13.2,,-1.5,,5.9,,12.1,,0.0,,0.4,,0.0,,0.4,,,,19.0,,66.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-26,2024,4,26,,6.6,,-2.6,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,,,27.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-27,2024,4,27,,4.5,,-1.5,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,,,5.0,,46.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-28,2024,4,28,,2.8,,-0.9,,1.0,,17.0,,0.0,,15.0,,0.0,,15.0,,,,4.0,,57.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2024-04-29,2024,4,29,,7.6,,2.9,,5.3,,12.7,,0.0,,10.2,,0.0,,10.2,,,,13.0,,43.0,
